,subject,rt,trial_type,trial_index,time_elapsed,condition,assignment,responses,stimType,stimNum,categorization,numeric_categorization,order,Understood,group,trial_condition,exp.inf.1,spon.1,rc.1,exp.inf.2,spon.2,rc.2,spon.true,exp.inf.mean,rc.mean,spon.mean,Congruent,Congruence,numeric_categorization2,exp_group
378,35116,2666,survey-multi-choice,5,163429,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,1,No,0,2,0,group1,speaker_unaware,8,0,10,9,1,10,0,8.5,10,0.5,FALSE,incongruent,0,Inference
379,35116,3475,survey-multi-choice,7,190356,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,3,0,group1,speaker_aware,8,0,10,9,1,10,0,8.5,10,0.5,FALSE,incongruent,1,Inference
380,35116,2968,survey-multi-choice,9,218200,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,4,0,group1,speaker_unaware,8,0,10,9,1,10,0,8.5,10,0.5,TRUE,congruent,1,Inference
381,35116,2269,survey-multi-choice,11,241167,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,7,Yes,1,5,0,group1,speaker_aware,8,0,10,9,1,10,0,8.5,10,0.5,FALSE,incongruent,1,Inference
382,35116,1581,survey-multi-choice,13,258473,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,6,0,group1,speaker_unaware,8,0,10,9,1,10,0,8.5,10,0.5,TRUE,congruent,1,Inference
383,35116,1319,survey-multi-choice,15,276122,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,7,0,group1,speaker_unaware,8,0,10,9,1,10,0,8.5,10,0.5,TRUE,congruent,1,Inference
384,35116,1757,survey-multi-choice,17,306845,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,8,0,group1,speaker_aware,8,0,10,9,1,10,0,8.5,10,0.5,TRUE,congruent,0,Inference
385,35154,4049,survey-multi-choice,3,40409,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,1,0,group1,speaker_aware,8,0,10,5,1,9,0,6.5,9.5,0.5,FALSE,incongruent,1,Inference
386,35154,4239,survey-multi-choice,5,51181,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,2,0,group1,speaker_unaware,8,0,10,5,1,9,0,6.5,9.5,0.5,TRUE,congruent,1,Inference
387,35154,3498,survey-multi-choice,7,59428,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,1,No,0,3,0,group1,speaker_unaware,8,0,10,5,1,9,0,6.5,9.5,0.5,FALSE,incongruent,0,Inference
388,35154,3082,survey-multi-choice,9,68266,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,4,0,group1,speaker_aware,8,0,10,5,1,9,0,6.5,9.5,0.5,TRUE,congruent,0,Inference
389,35154,6566,survey-multi-choice,11,80797,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,5,0,group1,speaker_aware,8,0,10,5,1,9,0,6.5,9.5,0.5,TRUE,congruent,0,Inference
390,35154,2703,survey-multi-choice,13,89045,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,6,No,0,6,0,group1,speaker_unaware,8,0,10,5,1,9,0,6.5,9.5,0.5,FALSE,incongruent,0,Inference
391,35154,3318,survey-multi-choice,15,96974,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,3,No,0,7,0,group1,speaker_unaware,8,0,10,5,1,9,0,6.5,9.5,0.5,FALSE,incongruent,0,Inference
392,35154,3341,survey-multi-choice,17,107638,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,8,0,group1,speaker_aware,8,0,10,5,1,9,0,6.5,9.5,0.5,TRUE,congruent,0,Inference
393,35429,2976,survey-multi-choice,3,256026,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,7,0,8,6,0,9,0,6.5,8.5,0,FALSE,incongruent,0,Inference
394,35429,1722,survey-multi-choice,5,269593,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,2,0,group1,speaker_aware,7,0,8,6,0,9,0,6.5,8.5,0,TRUE,congruent,0,Inference
395,35429,1266,survey-multi-choice,7,281121,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,3,0,group1,speaker_aware,7,0,8,6,0,9,0,6.5,8.5,0,FALSE,incongruent,1,Inference
396,35429,1826,survey-multi-choice,9,297145,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,4,0,group1,speaker_aware,7,0,8,6,0,9,0,6.5,8.5,0,TRUE,congruent,0,Inference
397,35429,1723,survey-multi-choice,11,312704,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,5,0,group1,speaker_unaware,7,0,8,6,0,9,0,6.5,8.5,0,TRUE,congruent,1,Inference
398,35429,1234,survey-multi-choice,13,328648,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,6,0,group1,speaker_unaware,7,0,8,6,0,9,0,6.5,8.5,0,TRUE,congruent,1,Inference
399,35429,1362,survey-multi-choice,15,344841,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,1,Yes,1,7,0,group1,speaker_unaware,7,0,8,6,0,9,0,6.5,8.5,0,TRUE,congruent,1,Inference
400,35429,1290,survey-multi-choice,17,364584,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,5,Yes,1,8,0,group1,speaker_aware,7,0,8,6,0,9,0,6.5,8.5,0,FALSE,incongruent,1,Inference
401,35476,15883,survey-multi-choice,3,98559,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,8,No,0,1,0,group2,speaker_unaware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,1,Knowledge
402,35476,3462,survey-multi-choice,5,167078,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,2,0,group2,speaker_unaware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,1,Knowledge
403,35476,4071,survey-multi-choice,7,188590,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,3,0,group2,speaker_aware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,0,Knowledge
404,35476,6013,survey-multi-choice,9,238931,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,2,No,0,4,0,group2,speaker_unaware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,1,Knowledge
405,35476,12129,survey-multi-choice,11,306740,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,5,0,group2,speaker_unaware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,1,Knowledge
406,35476,2834,survey-multi-choice,13,339901,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,6,0,group2,speaker_aware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,0,Knowledge
407,35476,4882,survey-multi-choice,15,387598,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,7,0,group2,speaker_aware,12,1,10,10,1,10,1,11,10,1,FALSE,incongruent,1,Knowledge
408,35476,4629,survey-multi-choice,17,425097,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,8,0,group2,speaker_aware,12,1,10,10,1,10,1,11,10,1,TRUE,congruent,0,Knowledge
409,36144,8568,survey-multi-choice,3,96455,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,1,Knowledge
410,36144,5205,survey-multi-choice,5,135829,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,2,0,group1,speaker_aware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,0,Knowledge
411,36144,3235,survey-multi-choice,7,164661,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,3,0,group1,speaker_unaware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,1,Knowledge
412,36144,6236,survey-multi-choice,9,192574,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,4,0,group1,speaker_aware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,0,Knowledge
413,36144,3002,survey-multi-choice,11,236052,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,5,0,group1,speaker_aware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,0,Knowledge
414,36144,6438,survey-multi-choice,13,268572,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,6,0,group1,speaker_unaware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,1,Knowledge
415,36144,7523,survey-multi-choice,15,316824,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,7,0,group1,speaker_aware,8,0,10,13,1,10,1,10.5,10,0.5,FALSE,incongruent,1,Knowledge
416,36144,3427,survey-multi-choice,17,339099,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,8,0,group1,speaker_unaware,8,0,10,13,1,10,1,10.5,10,0.5,TRUE,congruent,1,Knowledge
417,37180,4262,survey-multi-choice,3,228643,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,1,0,group1,speaker_unaware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,1,Inference
418,37180,4852,survey-multi-choice,5,268968,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,1,No,0,2,0,group1,speaker_unaware,5,0,8,6,1,7,0,5.5,7.5,0.5,FALSE,incongruent,0,Inference
419,37180,3432,survey-multi-choice,7,329927,Speaker Aware,4a,"{""Q0"":""No""}",belief,2,No,0,3,0,group1,speaker_aware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,0,Inference
420,37180,3674,survey-multi-choice,9,345223,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,4,0,group1,speaker_aware,5,0,8,6,1,7,0,5.5,7.5,0.5,FALSE,incongruent,1,Inference
421,37180,3359,survey-multi-choice,11,374927,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,5,0,group1,speaker_unaware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,1,Inference
422,37180,2270,survey-multi-choice,13,386919,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,6,0,group1,speaker_aware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,0,Inference
423,37180,1870,survey-multi-choice,15,394864,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,7,0,group1,speaker_unaware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,1,Inference
424,37180,5582,survey-multi-choice,17,451848,Speaker Aware,4a,"{""Q0"":""No""}",belief,5,No,0,8,0,group1,speaker_aware,5,0,8,6,1,7,0,5.5,7.5,0.5,TRUE,congruent,0,Inference
425,37832,6348,survey-multi-choice,3,55612,Speaker Aware,4a,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,0,Inference
426,37832,6977,survey-multi-choice,5,128966,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,7,No,0,2,0,group2,speaker_unaware,12,1,10,12,1,9,1,12,9.5,1,FALSE,incongruent,0,Inference
427,37832,7777,survey-multi-choice,7,180279,Speaker Unaware,4a,"{""Q0"":""No""}",no_belief,2,No,0,3,0,group2,speaker_unaware,12,1,10,12,1,9,1,12,9.5,1,FALSE,incongruent,0,Inference
428,37832,3608,survey-multi-choice,9,263253,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,5,Yes,1,4,0,group2,speaker_unaware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,1,Inference
429,37832,6645,survey-multi-choice,11,324610,Speaker Aware,4a,"{""Q0"":""No""}",belief,1,No,0,5,0,group2,speaker_aware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,0,Inference
430,37832,10855,survey-multi-choice,13,360398,Speaker Aware,4a,"{""Q0"":""No""}",belief,6,No,0,6,0,group2,speaker_aware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,0,Inference
431,37832,9055,survey-multi-choice,15,407757,Speaker Aware,4a,"{""Q0"":""No""}",belief,3,No,0,7,0,group2,speaker_aware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,0,Inference
432,37832,19640,survey-multi-choice,17,482357,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,8,Yes,1,8,0,group2,speaker_unaware,12,1,10,12,1,9,1,12,9.5,1,TRUE,congruent,1,Inference
433,39212,3149,survey-multi-choice,3,54911,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,2,Yes,1,1,0,group2,speaker_unaware,9,0,10,12,1,8,1,10.5,9,0.5,FALSE,incongruent,0,Knowledge
434,39212,2104,survey-multi-choice,5,64345,Speaker Aware,4b,"{""Q0"":""No""}",belief,6,No,0,2,0,group2,speaker_aware,9,0,10,12,1,8,1,10.5,9,0.5,FALSE,incongruent,1,Knowledge
435,39212,5174,survey-multi-choice,7,101461,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,3,0,group2,speaker_unaware,9,0,10,12,1,8,1,10.5,9,0.5,FALSE,incongruent,0,Knowledge
436,39212,2652,survey-multi-choice,9,117797,Speaker Aware,4b,"{""Q0"":""No""}",belief,3,No,0,4,0,group2,speaker_aware,9,0,10,12,1,8,1,10.5,9,0.5,FALSE,incongruent,1,Knowledge
437,39212,3010,survey-multi-choice,11,130895,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,5,0,group2,speaker_aware,9,0,10,12,1,8,1,10.5,9,0.5,TRUE,congruent,0,Knowledge
438,39212,1850,survey-multi-choice,13,142878,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,6,0,group2,speaker_aware,9,0,10,12,1,8,1,10.5,9,0.5,TRUE,congruent,0,Knowledge
439,39212,3659,survey-multi-choice,15,164901,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,7,0,group2,speaker_unaware,9,0,10,12,1,8,1,10.5,9,0.5,TRUE,congruent,1,Knowledge
440,39212,2163,survey-multi-choice,17,182267,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,8,0,group2,speaker_unaware,9,0,10,12,1,8,1,10.5,9,0.5,TRUE,congruent,1,Knowledge
441,39665,7972,survey-multi-choice,3,54430,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,1,Knowledge
442,39665,3276,survey-multi-choice,5,106531,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,2,0,group1,speaker_unaware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,1,Knowledge
443,39665,4711,survey-multi-choice,7,159638,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,3,0,group1,speaker_aware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,0,Knowledge
444,39665,4118,survey-multi-choice,9,204710,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,4,0,group1,speaker_aware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,0,Knowledge
445,39665,4433,survey-multi-choice,11,233701,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,5,0,group1,speaker_unaware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,1,Knowledge
446,39665,4000,survey-multi-choice,13,282759,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,6,0,group1,speaker_unaware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,1,Knowledge
447,39665,5426,survey-multi-choice,15,336181,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,7,0,group1,speaker_aware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,0,Knowledge
448,39665,3498,survey-multi-choice,17,386975,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,8,0,group1,speaker_aware,11,1,8,11,1,8,1,11,8,1,TRUE,congruent,0,Knowledge
449,39934,4190,survey-multi-choice,3,58232,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,2,Yes,1,1,0,group1,speaker_aware,10,0,10,12,1,10,0,11,10,0.5,FALSE,incongruent,1,Inference
450,39934,1819,survey-multi-choice,5,80231,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,8,Yes,1,2,0,group1,speaker_aware,10,0,10,12,1,10,0,11,10,0.5,FALSE,incongruent,1,Inference
451,39934,2086,survey-multi-choice,7,97021,Speaker Aware,4a,"{""Q0"":""No""}",belief,7,No,0,3,0,group1,speaker_aware,10,0,10,12,1,10,0,11,10,0.5,TRUE,congruent,0,Inference
452,39934,1975,survey-multi-choice,9,127414,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,1,Yes,1,4,0,group1,speaker_unaware,10,0,10,12,1,10,0,11,10,0.5,TRUE,congruent,1,Inference
453,39934,1942,survey-multi-choice,11,144925,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,3,Yes,1,5,0,group1,speaker_unaware,10,0,10,12,1,10,0,11,10,0.5,TRUE,congruent,1,Inference
454,39934,2469,survey-multi-choice,13,170552,Speaker Aware,4a,"{""Q0"":""Yes""}",belief,5,Yes,1,6,0,group1,speaker_aware,10,0,10,12,1,10,0,11,10,0.5,FALSE,incongruent,1,Inference
455,39934,1906,survey-multi-choice,15,201831,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,6,Yes,1,7,0,group1,speaker_unaware,10,0,10,12,1,10,0,11,10,0.5,TRUE,congruent,1,Inference
456,39934,2204,survey-multi-choice,17,248742,Speaker Unaware,4a,"{""Q0"":""Yes""}",no_belief,4,Yes,1,8,0,group1,speaker_unaware,10,0,10,12,1,10,0,11,10,0.5,TRUE,congruent,1,Inference
457,40037,7822,survey-multi-choice,3,32435,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,1,0,group2,speaker_unaware,8,0,9,8,1,10,0,8,9.5,0.5,FALSE,incongruent,0,Knowledge
458,40037,4818,survey-multi-choice,5,46109,Speaker Aware,4b,"{""Q0"":""No""}",belief,1,No,0,2,0,group2,speaker_aware,8,0,9,8,1,10,0,8,9.5,0.5,FALSE,incongruent,1,Knowledge
459,40037,4453,survey-multi-choice,7,82018,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,4,Yes,1,3,0,group2,speaker_aware,8,0,9,8,1,10,0,8,9.5,0.5,TRUE,congruent,0,Knowledge
460,40037,7159,survey-multi-choice,9,98855,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,4,0,group2,speaker_aware,8,0,9,8,1,10,0,8,9.5,0.5,TRUE,congruent,0,Knowledge
461,40037,2672,survey-multi-choice,11,115437,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,5,0,group2,speaker_unaware,8,0,9,8,1,10,0,8,9.5,0.5,TRUE,congruent,1,Knowledge
462,40037,5464,survey-multi-choice,13,140111,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,2,Yes,1,6,0,group2,speaker_unaware,8,0,9,8,1,10,0,8,9.5,0.5,FALSE,incongruent,0,Knowledge
463,40037,4259,survey-multi-choice,15,157028,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,7,0,group2,speaker_unaware,8,0,9,8,1,10,0,8,9.5,0.5,TRUE,congruent,1,Knowledge
464,40037,3592,survey-multi-choice,17,177194,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,8,0,9,8,1,10,0,8,9.5,0.5,TRUE,congruent,0,Knowledge
465,41357,6728,survey-multi-choice,3,419205,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,1,0,group1,speaker_unaware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,1,Knowledge
466,41357,3287,survey-multi-choice,5,444230,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,2,0,group1,speaker_aware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,0,Knowledge
467,41357,3086,survey-multi-choice,7,483772,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,5,Yes,1,3,0,group1,speaker_aware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,0,Knowledge
468,41357,2376,survey-multi-choice,9,510454,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,4,0,group1,speaker_unaware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,1,Knowledge
469,41357,5572,survey-multi-choice,11,554704,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,5,0,group1,speaker_aware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,0,Knowledge
470,41357,2438,survey-multi-choice,13,613001,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,6,0,group1,speaker_aware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,0,Knowledge
471,41357,2590,survey-multi-choice,15,645432,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,7,0,group1,speaker_unaware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,1,Knowledge
472,41357,1962,survey-multi-choice,17,661029,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,8,0,group1,speaker_unaware,7,1,9,8,1,9,1,7.5,9,1,TRUE,congruent,1,Knowledge
473,41422,2867,survey-multi-choice,3,120155,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,1,0,group1,speaker_aware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,0,Knowledge
474,41422,4109,survey-multi-choice,5,184730,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,2,0,group1,speaker_unaware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,1,Knowledge
475,41422,2918,survey-multi-choice,7,216804,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,3,0,group1,speaker_unaware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,1,Knowledge
476,41422,3189,survey-multi-choice,9,249346,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,4,0,group1,speaker_aware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,0,Knowledge
477,41422,2670,survey-multi-choice,11,315075,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,5,0,group1,speaker_aware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,0,Knowledge
478,41422,2384,survey-multi-choice,13,341797,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,6,0,group1,speaker_unaware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,1,Knowledge
479,41422,5256,survey-multi-choice,15,387007,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,7,0,group1,speaker_aware,6,0,7,7,1,8,0,6.5,7.5,0.5,FALSE,incongruent,1,Knowledge
480,41422,2786,survey-multi-choice,17,425329,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,8,0,group1,speaker_unaware,6,0,7,7,1,8,0,6.5,7.5,0.5,TRUE,congruent,1,Knowledge
481,41803,30141,survey-multi-choice,3,114309,Speaker Aware,4b,"{""Q0"":""No""}",belief,4,No,0,1,0,group2,speaker_aware,8,0,10,9,1,9,1,8.5,9.5,0.5,FALSE,incongruent,1,Knowledge
482,41803,7743,survey-multi-choice,5,155468,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,1,Yes,1,2,0,group2,speaker_aware,8,0,10,9,1,9,1,8.5,9.5,0.5,TRUE,congruent,0,Knowledge
483,41803,17391,survey-multi-choice,7,217236,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,3,0,group2,speaker_unaware,8,0,10,9,1,9,1,8.5,9.5,0.5,TRUE,congruent,1,Knowledge
484,41803,8503,survey-multi-choice,9,279877,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,8,Yes,1,4,0,group2,speaker_unaware,8,0,10,9,1,9,1,8.5,9.5,0.5,FALSE,incongruent,0,Knowledge
485,41803,6586,survey-multi-choice,11,326429,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,5,0,group2,speaker_aware,8,0,10,9,1,9,1,8.5,9.5,0.5,TRUE,congruent,0,Knowledge
486,41803,5993,survey-multi-choice,13,363165,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,6,0,group2,speaker_unaware,8,0,10,9,1,9,1,8.5,9.5,0.5,TRUE,congruent,1,Knowledge
487,41803,11033,survey-multi-choice,15,440150,Speaker Unaware,4b,"{""Q0"":""Yes""}",no_belief,2,Yes,1,7,0,group2,speaker_unaware,8,0,10,9,1,9,1,8.5,9.5,0.5,FALSE,incongruent,0,Knowledge
488,41803,6166,survey-multi-choice,17,480286,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,6,Yes,1,8,0,group2,speaker_aware,8,0,10,9,1,9,1,8.5,9.5,0.5,TRUE,congruent,0,Knowledge
489,47499,3501,survey-multi-choice,3,112943,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,8,Yes,1,1,0,group1,speaker_aware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,0,Knowledge
490,47499,5956,survey-multi-choice,5,195225,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,4,No,0,2,0,group1,speaker_unaware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,1,Knowledge
491,47499,2488,survey-multi-choice,7,207100,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,6,No,0,3,0,group1,speaker_unaware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,1,Knowledge
492,47499,2224,survey-multi-choice,9,229530,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,1,No,0,4,0,group1,speaker_unaware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,1,Knowledge
493,47499,3910,survey-multi-choice,11,272191,Speaker Aware,4b,"{""Q0"":""No""}",belief,5,No,0,5,0,group1,speaker_aware,9,0,8,10,1,8,0,9.5,8,0.5,FALSE,incongruent,1,Knowledge
494,47499,4723,survey-multi-choice,13,309588,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,2,Yes,1,6,0,group1,speaker_aware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,0,Knowledge
495,47499,3016,survey-multi-choice,15,335898,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,3,No,0,7,0,group1,speaker_unaware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,1,Knowledge
496,47499,4277,survey-multi-choice,17,414658,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,7,Yes,1,8,0,group1,speaker_aware,9,0,8,10,1,8,0,9.5,8,0.5,TRUE,congruent,0,Knowledge
497,48248,4290,survey-multi-choice,3,594504,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,5,No,0,1,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
498,48248,6674,survey-multi-choice,5,647121,Speaker Aware,4b,"{""Q0"":""Yes""}",belief,3,Yes,1,2,0,group2,speaker_aware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,0,Knowledge
499,48248,4004,survey-multi-choice,7,860928,Speaker Unaware,4b,"{""Q0"":""No""}",no_belief,7,No,0,3,0,group2,speaker_unaware,10,0,10,10,1,10,0,10,10,0.5,TRUE,congruent,1,Knowledge
