,subject,rt,trial_type,trial_index,time_elapsed,group,assignment,responses,knowledge,stimType,stimNum,answer,numeric_code,order,Condition,exp_inf_1,exp_inf_2,spon_1,spon_2,spon_3,rc_1,rc_2,exp_inf_mean,rc_mean,spon_agree,spon_true,rc_bins_1
679,63737,2641,survey-multi-choice,33,255179,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,12,Yes,1,16,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
680,63737,5635,survey-multi-choice,29,192817,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,14,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
681,63737,1923,survey-multi-choice,21,160583,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,10,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
682,63737,2241,survey-multi-choice,31,249075,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,15,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
683,63737,3117,survey-multi-choice,13,132292,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,4,No,0,6,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
684,63737,1718,survey-multi-choice,9,103794,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,4,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
685,63737,2945,survey-multi-choice,11,122875,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,5,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
686,63737,2626,survey-multi-choice,19,154406,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,9,Speaker Aware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
687,63737,1959,survey-multi-choice,15,138482,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,7,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
688,63737,3032,survey-multi-choice,17,145603,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,8,Speaker Unaware,4,4,0,0,NA,7,7,4,7,TRUE,0,low
689,64045,2006,survey-multi-choice,17,784900,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,12,Yes,1,8,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
690,64045,5626,survey-multi-choice,9,459114,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,4,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
691,64045,4704,survey-multi-choice,7,364268,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,3,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
692,64045,4128,survey-multi-choice,23,1037290,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,15,No,0,11,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
693,64045,2958,survey-multi-choice,19,858318,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,8,No,0,9,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
694,64045,6243,survey-multi-choice,5,309061,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,2,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
695,64045,1990,survey-multi-choice,21,906307,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,10,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
696,64045,1932,survey-multi-choice,15,752386,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,7,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
697,64045,3329,survey-multi-choice,11,516792,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,5,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
698,64045,2196,survey-multi-choice,13,662379,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,5,No,0,6,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
699,64045,7145,survey-multi-choice,3,236904,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,1,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
700,64045,2011,survey-multi-choice,27,1166016,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,13,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
701,64045,1364,survey-multi-choice,29,1206474,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,14,No,0,14,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
702,64045,2064,survey-multi-choice,25,1089134,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,3,No,0,12,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
703,64045,8975,survey-multi-choice,33,1274426,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,11,No,0,16,Speaker Unaware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
704,64045,1909,survey-multi-choice,31,1240334,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,15,Speaker Aware,10,10,1,0,0,8,7,10,7.5,FALSE,0,low
705,64129,2932,survey-multi-choice,5,98246,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,2,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
706,64129,4035,survey-multi-choice,7,131162,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,3,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
707,64129,4705,survey-multi-choice,13,219684,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,6,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
708,64129,3480,survey-multi-choice,15,268536,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,7,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
709,64129,3698,survey-multi-choice,9,157032,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,11,No,0,4,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
710,64129,3666,survey-multi-choice,11,188495,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,13,No,0,5,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
711,64129,2445,survey-multi-choice,21,364644,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,10,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
712,64129,3059,survey-multi-choice,23,398440,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,11,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
713,64129,2014,survey-multi-choice,17,293229,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,8,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
714,64129,3616,survey-multi-choice,19,328271,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,2,Yes,1,9,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
715,64129,11625,survey-multi-choice,3,63837,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,6,No,0,1,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
716,64129,2555,survey-multi-choice,31,529634,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,14,No,0,15,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
717,64129,2384,survey-multi-choice,33,561718,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,16,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
718,64129,3170,survey-multi-choice,25,438316,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,12,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
719,64129,3144,survey-multi-choice,27,475607,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,3,No,0,13,Speaker Aware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
720,64129,2549,survey-multi-choice,29,498026,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,15,Yes,1,14,Speaker Unaware,12,12,1,1,NA,10,10,12,10,TRUE,1,high
721,65967,2508,survey-multi-choice,7,339969,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,1,No,0,3,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
722,65967,1988,survey-multi-choice,15,544879,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,16,Yes,1,7,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
723,65967,3330,survey-multi-choice,9,411196,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,4,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
724,65967,4739,survey-multi-choice,5,272384,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,14,Yes,1,2,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
725,65967,5826,survey-multi-choice,29,768504,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,14,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
726,65967,2179,survey-multi-choice,17,566052,group3,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,3,No,0,8,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
727,65967,1835,survey-multi-choice,11,455541,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,5,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
728,65967,5998,survey-multi-choice,3,200932,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,13,Yes,1,1,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
729,65967,3601,survey-multi-choice,13,535919,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,6,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
730,65967,31422,survey-multi-choice,31,818110,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,15,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
731,65967,5228,survey-multi-choice,33,850532,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,16,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
732,65967,1666,survey-multi-choice,19,584354,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,9,Speaker Unaware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
733,65967,3072,survey-multi-choice,21,604455,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,15,Yes,1,10,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
734,65967,2337,survey-multi-choice,23,642800,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,8,No,0,11,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
735,65967,8601,survey-multi-choice,27,718358,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,5,Yes,1,13,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
736,65967,1842,survey-multi-choice,25,671113,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,12,Yes,1,12,Speaker Aware,5,3,0,0,NA,4,2,4,3,TRUE,0,low
737,66261,2351,survey-multi-choice,5,442813,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,2,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
738,66261,6719,survey-multi-choice,7,474181,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,3,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
739,66261,3377,survey-multi-choice,25,851095,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,3,Yes,1,12,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
740,66261,1831,survey-multi-choice,27,863774,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,13,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
741,66261,1663,survey-multi-choice,31,894432,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,15,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
742,66261,3028,survey-multi-choice,33,916718,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,13,Yes,1,16,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
743,66261,4074,survey-multi-choice,13,658465,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,6,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
744,66261,1621,survey-multi-choice,29,876813,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,14,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
745,66261,5208,survey-multi-choice,3,73246,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,12,Yes,1,1,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
746,66261,2211,survey-multi-choice,11,536666,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,5,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
747,66261,1701,survey-multi-choice,23,824792,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,11,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
748,66261,1603,survey-multi-choice,9,504259,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,4,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
749,66261,2501,survey-multi-choice,21,801464,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,10,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
750,66261,3058,survey-multi-choice,19,776286,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,9,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
751,66261,3584,survey-multi-choice,15,729087,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,1,No,0,7,Speaker Unaware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
752,66261,2027,survey-multi-choice,17,759652,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,8,Speaker Aware,10,11,0,0,NA,7,5,10.5,6,TRUE,0,low
753,66479,3380,survey-multi-choice,7,200141,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,11,No,0,3,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
754,66479,3948,survey-multi-choice,17,358043,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,10,No,0,8,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
755,66479,5483,survey-multi-choice,5,164407,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,2,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
756,66479,7089,survey-multi-choice,3,113053,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,1,No,0,1,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
757,66479,5485,survey-multi-choice,19,413032,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,9,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
758,66479,4659,survey-multi-choice,21,449726,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,10,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
759,66479,3685,survey-multi-choice,23,490389,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,11,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
760,66479,2816,survey-multi-choice,33,725867,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,16,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
761,66479,4603,survey-multi-choice,27,561242,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,13,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
762,66479,3189,survey-multi-choice,29,637460,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,4,No,0,14,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
763,66479,4356,survey-multi-choice,31,695536,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,15,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
764,66479,3717,survey-multi-choice,15,324527,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,16,No,0,7,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
765,66479,4858,survey-multi-choice,25,528445,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,14,No,0,12,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
766,66479,4935,survey-multi-choice,9,232638,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,4,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
767,66479,4690,survey-multi-choice,11,256564,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,5,Speaker Unaware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
768,66479,4086,survey-multi-choice,13,288691,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,6,Speaker Aware,13,9,1,1,NA,10,10,11,10,TRUE,1,high
769,67725,42516,survey-multi-choice,11,855266,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,5,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
770,67725,2967,survey-multi-choice,13,909456,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,6,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
771,67725,5354,survey-multi-choice,15,953298,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,7,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
772,67725,45454,survey-multi-choice,17,1040805,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,8,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
773,67725,3119,survey-multi-choice,29,1562305,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,8,No,0,14,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
774,67725,3070,survey-multi-choice,23,1258763,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,11,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
775,67725,5542,survey-multi-choice,25,1348379,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,12,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
776,67725,5989,survey-multi-choice,27,1541972,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,13,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
777,67725,103091,survey-multi-choice,3,281609,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,1,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
778,67725,57110,survey-multi-choice,5,360763,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,2,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
779,67725,5208,survey-multi-choice,7,424578,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,3,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
780,67725,184888,survey-multi-choice,9,772549,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,4,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
781,67725,3146,survey-multi-choice,33,1615730,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,16,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
782,67725,2770,survey-multi-choice,19,1096041,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,7,Yes,1,9,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
783,67725,3681,survey-multi-choice,21,1152604,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,10,Speaker Unaware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
784,67725,9037,survey-multi-choice,31,1593073,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,15,Speaker Aware,0,0,0,0,NA,3,1,0,2,TRUE,0,low
785,70624,4397,survey-multi-choice,11,727425,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,14,No,0,5,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
786,70624,1804,survey-multi-choice,21,988550,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,16,No,0,10,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
787,70624,2089,survey-multi-choice,23,1012878,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,11,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
788,70624,3582,survey-multi-choice,17,890344,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,8,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
789,70624,2154,survey-multi-choice,19,944217,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,9,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
790,70624,36715,survey-multi-choice,3,394913,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,5,Yes,1,1,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
791,70624,5137,survey-multi-choice,5,479190,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,2,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
792,70624,2765,survey-multi-choice,7,534030,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,12,No,0,3,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
793,70624,3608,survey-multi-choice,9,646371,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,7,No,0,4,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
794,70624,1935,survey-multi-choice,27,1096256,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,11,Yes,1,13,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
795,70624,3573,survey-multi-choice,13,772217,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,9,No,0,6,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
796,70624,1981,survey-multi-choice,15,830442,group3,5a,"{""Q0"":""No""}",implicit,Speaker Aware,2,No,0,7,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
797,70624,1660,survey-multi-choice,25,1053154,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,15,No,0,12,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
798,70624,3927,survey-multi-choice,29,1159897,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,8,Yes,1,14,Speaker Aware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
799,70624,2112,survey-multi-choice,31,1205573,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,15,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
800,70624,2109,survey-multi-choice,33,1265306,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,3,Yes,1,16,Speaker Unaware,8,8,1,1,NA,4,3,8,3.5,TRUE,1,low
801,71421,1738,survey-multi-choice,5,141001,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,2,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
802,71421,1512,survey-multi-choice,9,206230,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,4,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
803,71421,1247,survey-multi-choice,11,229651,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,5,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
804,71421,1213,survey-multi-choice,13,242525,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,6,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
805,71421,2992,survey-multi-choice,7,168449,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,3,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
806,71421,5619,survey-multi-choice,3,117246,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,4,Yes,1,1,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
807,71421,1787,survey-multi-choice,29,450917,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,13,Yes,1,14,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
808,71421,1008,survey-multi-choice,31,463417,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,15,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
809,71421,926,survey-multi-choice,33,477419,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,9,Yes,1,16,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
810,71421,1023,survey-multi-choice,15,263783,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,7,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
811,71421,1837,survey-multi-choice,17,328317,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,10,No,0,8,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
812,71421,2384,survey-multi-choice,19,351052,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,3,Yes,1,9,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
813,71421,1230,survey-multi-choice,21,376717,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,10,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
814,71421,1039,survey-multi-choice,23,394092,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,11,Speaker Aware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
815,71421,1232,survey-multi-choice,25,418095,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,2,No,0,12,Speaker Unaware,9,9,0,1,0,10,9,9,9.5,FALSE,0,high
